survey.Page52.Intro_D18a.html,"<P>Now, I will be asking you few questions about financial abuse. In this context financial abuse means the misuse of financial products or resources by someone to control, exploit, or harm a partner or LGBTI community member. This may include: </p>
<br>
<p>â€¢ Restricting or taking control of another personâ€™s income, bank accounts, credit cards, or assets without permission</p>
<br>
<p>â€¢Opening accounts or credit cards in another personâ€™s name without their knowledge</p>
<br>
<p>â€¢Accumulating debt or financial liabilities in another personâ€™s name without consent</p>
<br>","<P>अब मैं आपसे वित्तीय शोषण से संबंधित कुछ प्रश्न पूछूँगा/पूछूँगी। इस संदर्भ में, वित्तीय शोषण का अर्थ है किसी व्यक्ति द्वारा किसी पार्टनर या LGBTI कम्युनिटी के सदस्य को नियंत्रित, शोषित या नुकसान पहुँचाने के लिए वित्तीय प्रोडक्ट्स या संसाधनों का दुरुपयोग। इसमें निम्न शामिल हो सकते हैं: </p>
<br>
<p>â€¢ बिना अनुमति के किसी अन्य व्यक्ति की आय, बैंक खाता, क्रेडिट कार्ड या संपत्ति पर रोक लगाना या नियंत्रण लेना </p>
<br>
<p>â€¢बिना जानकारी के किसी अन्य व्यक्ति के नाम पर खाता खुलवाना या क्रेडिट कार्ड लेना </p>
<br>
<p>â€¢बिना सहमति के किसी अन्य व्यक्ति के नाम पर लोन या वित्तीय देनदारियां जमा करना </p>
<br>"
survey.Page52.D18a.title,"D18a. Has anyone (partner or family) ever tried to control your access to money or financial accounts (e.g., bank accounts, credit cards, investments)? ","D18a. क्या किसी ने (पार्टनर या परिवार के सदस्य ने) कभी आपके पैसे या वित्तीय खातों (जैसे बैंक खाता, क्रेडिट कार्ड, निवेश) तक आपकी पहुँच को नियंत्रित करने की कोशिश की है?"
survey.Page52.D18a.choices.1,Yes,हाँ
survey.Page52.D18a.choices.2,No,नहीं
survey.Page52.D18a.choices.99,Prefer not to say,बताना नहीं चाहते
survey.Page53_1.D18aa.title,D18aa. Who tried to control your access to money or financial accounts?,D18aa. किसने पैसे या वित्तीय खातों तक आपकी पहुँच को नियंत्रित करने की कोशिश की?
survey.Page53_1.D18aa.choices.1,Family,परिवार
survey.Page53_1.D18aa.choices.2,Friends,दोस्त
survey.Page53_1.D18aa.choices.3,Partner,पार्टनर
survey.Page53_1.D18aa.choices.4,Financial Institutions ,वित्तीय संस्थान
survey.Page53_1.D18aa.choices.5,Any other Specify,कोई अन्य बताएं
survey.Page53.D18b.title,"D18b. Has anyone ever pressured you or tricked you into giving them money, taking out loans in your name, or making purchases that you didn't want to make? ","D18b. क्या किसी ने कभी आप पर दबाव डालकर या आपको धोखे में रखकर उन्हें पैसे देने, आपके नाम पर लोन लेने, या ऐसी खरीदारी करने के लिए मजबूर किया जो आप करना नहीं चाहते थे?"
survey.Page53.D18b.choices.1,Yes,हाँ
survey.Page53.D18b.choices.2,No,नहीं
survey.Page53.D18b.choices.99,Prefer not to say,बताना नहीं चाहते
survey.Page53_2.D18bb.title,"D18bb. Who pressured you or tricked you into giving them money, taking out loans in your name, or making purchases that you didn't want to make?","D18bb. किसने आप पर दबाव डालकर या आपको धोखे में रखकर उन्हें पैसे देने, आपके नाम पर लोन लेने, या ऐसी खरीदारी करने के लिए मजबूर किया जो आप करना नहीं चाहते थे?"
survey.Page53_2.D18bb.choices.1,Family,परिवार
survey.Page53_2.D18bb.choices.2,Friends,दोस्त
survey.Page53_2.D18bb.choices.3,Partner,पार्टनर
survey.Page53_2.D18bb.choices.4,Financial Institutions ,वित्तीय संस्थान
survey.Page53_2.D18bb.choices.5,Any other Specify,कोई अन्य बताएं
survey.Page54.D18c.title,"D18c. Has this experience affected your ability to manage your finances, access credit, or save for your future?","D18c. क्या इस अनुभव ने आपकी वित्तीय स्थिति को मैनेज करने, क्रेडिट कार्ड का उपयोग करने, या अपने भविष्य के लिए बचत करने की क्षमता को प्रभावित किया है?"
survey.Page54.D18c.choices.1,Yes,हाँ
survey.Page54.D18c.choices.2,No,नहीं
survey.Page54.D18c.choices.99,Prefer not to say,बताना नहीं चाहते
survey.Page55.D18d.title,D18d. Are you aware of any resources or support services available to people experiencing financial abuse or exploitation? ,D18d. क्या आप किसी ऐसे संसाधन या सहायता सेवाओं के बारे में जानते हैं जो वित्तीय शोषण या दुर्व्यवहार का सामना कर रहे लोगों के लिए उपलब्ध हैं?
survey.Page55.D18d.choices.1,Yes,हाँ
survey.Page55.D18d.choices.2,No,नहीं
survey.Page56.D18e.title,D18e. Could you please name some of these resources or services?,D18e. क्या आप इनमें से कुछ संसाधनों या सेवाओं के नाम बता सकते हैं?
survey.Page57.D19.title,"D19. On a scale of 1 to 5 where 1 is not at all good and 5 is very good, how would you rate your interaction with frontline staff of bank/financial institutions? ","D19. 1 से 5 के स्केल पर, जहाँ 1 का मतलब है ""बिल्कुल भी अच्छा नहीं"" और 5 का मतलब है ""बहुत अच्छा"", आप बैंक/ वित्तीय संस्थानों के फ्रंटलाइन स्टाफ के साथ अपने अनुभव को कैसे रेट करेंगे?"
survey.Page57.D19.choices.1,Not at all good,बिल्कुल भी अच्छा नहीं
survey.Page57.D19.choices.2,Not good,अच्छा नहीं
survey.Page57.D19.choices.3,Average,औसत/ सामान्य
survey.Page57.D19.choices.4,Good,अच्छा
survey.Page57.D19.choices.5,Very good,बहुत अच्छा
survey.Page57.D19.choices.99,Canâ€™t Say,कह नहीं सकते
survey.Page58.D20.title,D20. why do you say so?,D20. आप ऐसा क्यों कह रहे हैं?
survey.Page58.D20.description,[Capture Response],[जवाब कैप्चर करें]
survey.Page59.D20a1.title,"D20a. On a scale of 1 to 5 where 1 is not at all knowledge and 5 is very knowledgeable, how knowledgeable do you find the frontline staff of bank/financial institutions in addressing your queries or concerns related to products or documentation? ","D20a. 1 से 5 के स्केल पर, जहाँ 1 का मतलब है ""बिल्कुल भी जानकार नहीं"" और 5 का मतलब है ""बहुत जानकार"", आप बैंक/ वित्तीय संस्थानों के फ्रंटलाइन स्टाफ को अपने प्रोडक्टों या डॉक्यूमेंट से संबंधित प्रश्नों या चिंताओं को हल करने में कितना जानकार मानते हैं?"
survey.Page59.D20a1.choices.1,Not at all knowledgeable,बिल्कुल भी जानकार नहीं
survey.Page59.D20a1.choices.2,Not so knowledgeable,ज्यादा जानकार नहीं
survey.Page59.D20a1.choices.3,Moderately knowledgeable,काफी जानकार
survey.Page59.D20a1.choices.4,Knowledgeable,जानकार
survey.Page59.D20a1.choices.5,Very knowledgeable,बहुत जानकार
survey.Page59.D20a1.choices.99,Canâ€™t Say,कह नहीं सकते
survey.Page60.D20a2.title,"D20a. On a scale of 1 to 5 where 1 is not at all helpful and 5 is very helpful, how know helpful do you find the frontline staff of bank/financial institutions in helping you access products or documentation?","D20a. 1 से 5 के स्केल पर, जहाँ 1 का मतलब है बिल्कुल भी सहायक नहीं और 5 का मतलब है बहुत सहायक, बैंक/ वित्तीय संस्थान के फ्रंटलाइन स्टाफ अपने प्रोडक्ट्स या डॉक्यूमेंट तक आपकी पहुँच बनाने में कितना सहायक मानते हैं?"
survey.Page60.D20a2.choices.1,Not at all helpful ,बिल्कुल भी सहायक नहीं
survey.Page60.D20a2.choices.2,Not so helpful,ज्यादा सहायक नहीं
survey.Page60.D20a2.choices.3,Moderately helpful,काफी सहायक 
survey.Page60.D20a2.choices.4,Helpful,सहायक 
survey.Page60.D20a2.choices.5,Very helpful,बहुत सहायक
survey.Page60.D20a2.choices.99,Can't Say,कह नहीं सकते
survey.Page61.D20b.title,"D20b. On a scale of 1 to 5, where 1 is not at all inclusive and 5 is very inclusive, how would you find the ability of frontline staff of bank/financial institutions in demonstrating inclusivity towards your personal circumstances or needs?","D20b. 1 से 5 के स्केल पर, जहाँ 1 का मतलब है ""बिल्कुल भी समावेशी/ इन्क्लूसिव नहीं"" और 5 का मतलब है ""बहुत समावेशी/ इन्क्लूसिव"", आप बैंक/ वित्तीय संस्थानों के फ्रंटलाइन स्टाफ की आपकी व्यक्तिगत परिस्थितियों या आवश्यकताओं के प्रति समावेशिता/ इन्क्लुसिविटी दिखाने की क्षमता को कैसे रेट करेंगे?"
survey.Page61.D20b.choices.1,Not at all inclusive ,बिल्कुल भी समावेशी/ इन्क्लूसिव नहीं
survey.Page61.D20b.choices.2,Not so inclusive,ज्यादा समावेशी/ इन्क्लूसिव नहीं
survey.Page61.D20b.choices.3,Moderately inclusive ,काफी समावेशी/ इन्क्लूसिव
survey.Page61.D20b.choices.4,Inclusive,समावेशी/ इन्क्लूसिव
survey.Page61.D20b.choices.5,Very inclusive,बहुत समावेशी/ इन्क्लूसिव
survey.Page61.D20b.choices.99,Canâ€™t Say,कह नहीं सकते
survey.Page62.title,D5. Experience of Discrimination at the Workplace ,D5. कार्यस्थल पर भेदभाव का अनुभव
survey.Page62.D21.title,D21. Does your employer have a non-discrimination or anti-harassment policy that explicitly includes sexual orientation and gender identity (LGBTQI)?,D21. क्या आपके नियोक्ता की कोई भेदभाव-रोधी या उत्पीड़न-रोधी नीति है जिसमें स्पष्ट रूप से यौन रुझान और लैंगिक पहचान (LGBTQI) शामिल हो?
survey.Page62.D21.choices.1,Yes,हाँ
survey.Page62.D21.choices.2,No,नहीं
survey.Page62.D21.choices.98,Donâ€™t Know,पता नहीं
survey.Page63.D22.title,"D22. Are there benefits available to LGBTQI employees, such as healthcare coverage for same-sex partners or gender-affirming treatments?","D22. क्या LGBTQI कर्मचारियों के लिए कोई लाभ उपलब्ध हैं, जैसे समलिंगी पार्टनरों के लिए हेल्थकेयर कवरेज या जेंडर-अफर्मिंग ट्रीटमेंट?"
survey.Page63.D22.choices.1,Yes ,हाँ
survey.Page63.D22.choices.2,No,नहीं
survey.Page63.D22.choices.98,Donâ€™t Know,पता नहीं
survey.Page64.D22a.title,D22a. What are the benefits available to LGBTQI employees?,D22a. LGBTQI कर्मचारियों के लिए कौन से लाभ उपलब्ध हैं?
survey.Page65.D23.title,"D23. Does your employer provide equal spousal or domestic partner benefits to all employees, regardless of gender or sexual orientation? ","D23. क्या आपका नियोक्ता सभी कर्मचारियों को समान जीवनसाथी या घरेलू साथी के लाभ प्रदान करता है, भले ही उनका लिंग या यौन रुझान कोई भी हो?﻿"
survey.Page65.D23.choices.1,Yes ,हाँ
survey.Page65.D23.choices.2,No,नहीं
survey.Page65.D23.choices.98,Donâ€™t Know,पता नहीं
survey.Page66.D24.title,"D24. Does your organization provide wellbeing resources (financial, physical, emotional) or support systems that are tailored for LGBTQI employees? ","D24. क्या आपका संगठन LGBTQI कर्मचारियों के लिए विशेष रूप से तैयार किए गए कल्याण संसाधन (वित्तीय, शारीरिक, मानसिक) या सहायता प्रणाली प्रदान करता है?"
survey.Page66.D24.choices.1,Yes ,हाँ
survey.Page66.D24.choices.2,No,नहीं
survey.Page66.D24.choices.98,Donâ€™t Know,पता नहीं
survey.Page66_1.D24a.title,D24a. What are the wellbeing resources or support provided by your organisation to LGBTQI employees? ,D24a. आपका संगठन LGBTQI कर्मचारियों को कैसे से कल्याण संसाधन या सहायता प्रदान करता है?
survey.Page66_1.D24a.description,Capture Response,जवाब कैप्चर करें
survey.Page67.title,E. Disclosure of SOGI details,E. SOGI विवरण का खुलासा
survey.Page67.E1.title,"E1. Were you required to provide details on Sexual Orientation and Gender Identity related information to access any financial products and services?
",E1. क्या किसी वित्तीय प्रोडक्ट या सेवा तक पहुँचने के लिए आपको यौन रुझान और लैंगिक पहचान से संबंधित जानकारी प्रदान करनी पड़ी थी?
survey.Page67.E1.choices.1,Yes,हाँ
survey.Page67.E1.choices.2,No,नहीं
survey.Page67.E1.choices.3,Donâ€™t know,पता नहीं
survey.Page68.E2.title,E2. What SOGI data were you asked to provide?,E2. आपको कौन सा SOGI डेटा देने के लिए कहा गया था?
survey.Page68.E2.choices.1,Sexual orientation,यौन रुझान
survey.Page68.E2.choices.2,Gender identity,लैंगिक पहचान
survey.Page68.E2.choices.3,Both sexual orientation and gender identity,यौन रुझान और लैंगिक पहचान दोनों
survey.Page68.E2.choices.4,Other (Please specify),अन्य (कृपया बताएं)
survey.Page69.E3.title,"E3. If there was a regulation for financial institutions to gather SOGI data to provide tailored services, how comfortable would you feel disclosing your sexual orientation or gender identity when dealing with financial institutions? ","E3.यदि वित्तीय संस्थानों के लिए यह नियम हो कि वे विशेष रूप से तैयार किए गए सेवाएँ प्रदान करने के लिए SOGI डेटा एकत्र करें, तो वित्तीय संस्थानों के साथ लेनदेन करते समय अपनी यौन रुझान या लैंगिक पहचान का खुलासा करने में आप कितना सहज महसूस करेंगे?"
survey.Page69.E3.choices.1,Not at all comfortable,बिल्कुल भी सहज नहीं
survey.Page69.E3.choices.2,Slightly comfortable,थोड़ा सहज
survey.Page69.E3.choices.3,Moderately comfortable,काफी सहज
survey.Page69.E3.choices.4,Very comfortable,बहुत सहज
survey.Page69.E3.choices.5,Extremely comfortable,बेहद सहज
survey.Page70.E4.title,E4. why do you say so?,E4. आप ऐसा क्यों कह रहे हैं?
survey.Page70.E4.otherText,Other (Please specify),अन्य (कृपया बताएं)
survey.Page70.E4.choices.1,Concern about privacy and data security,गोपनीयता और डेटा सुरक्षा को लेकर चिंता
survey.Page70.E4.choices.2,Fear of discrimination or biased treatment,भेदभाव या पक्षपातपूर्ण व्यवहार का डर
survey.Page70.E4.choices.3,"Others, Please specify","अन्य, कृपया बताएं"
survey.Page71.title,F. Awareness about Grievance redressal mechanism,F. शिकायत निवारण तंत्र के बारे में जानकारी
survey.Page71.F1.title,"F1. On a scale of 1 to 5, where 1 Not Vulnerable and 5 is Very Vulnerable, how vulnerable do you feel to the following?","F1. 1 से 5 के स्केल पर, जहाँ 1 का मतलब है ""बिल्कुल भी असुरक्षित नहीं"" और 5 का मतलब है ""बहुत असुरक्षित"", आप निम्न स्थितियों में खुद को कितना असुरक्षित महसूस करते हैं?"
survey.Page71.F1.F1_1.title,"Being coerced into revealing your financial information (e.g., bank accounts, credit cards) against your will","अपनी वित्तीय जानकारी (जैसे बैंक खाता, क्रेडिट कार्ड) को अपनी इच्छा के बिना प्रकट करने के लिए मजबूर होना"
survey.Page71.F1.F1_1.choices.1,Not Vulnerable,असुरक्षित नहीं
survey.Page71.F1.F1_1.choices.2,Slightly Vulnerable,थोड़ा असुरक्षित
survey.Page71.F1.F1_1.choices.3,Somewhat Vulnerable,कुछ हद तक असुरक्षित
survey.Page71.F1.F1_1.choices.4,Vulnerable,असुरक्षित
survey.Page71.F1.F1_1.choices.5,Very Vulnerable,बहुत असुरक्षित
survey.Page71.F1.F1_1.choices.98,Canâ€™t say,कह नहीं सकते
survey.Page71.F1.F1_2.title,Being denied access to your own financial resources,अपने ही वित्तीय संसाधनों तक पहुँच से वंचित होना
survey.Page71.F1.F1_2.choices.1,Not Vulnerable,असुरक्षित नहीं
survey.Page71.F1.F1_2.choices.2,Slightly Vulnerable,थोड़ा असुरक्षित
survey.Page71.F1.F1_2.choices.3,Somewhat Vulnerable,कुछ हद तक असुरक्षित
survey.Page71.F1.F1_2.choices.4,Vulnerable,असुरक्षित
survey.Page71.F1.F1_2.choices.5,Very Vulnerable,बहुत असुरक्षित
survey.Page71.F1.F1_2.choices.98,Canâ€™t say,कह नहीं सकते
survey.Page71.F1.F1_3.title,Having debts or loans taken out in your name without your consent,आपकी सहमति के बिना आपके नाम पर कर्ज़ या लोन लिया जाना
survey.Page71.F1.F1_3.choices.1,Not Vulnerable,असुरक्षित नहीं
survey.Page71.F1.F1_3.choices.2,Slightly Vulnerable,थोड़ा असुरक्षित
survey.Page71.F1.F1_3.choices.3,Somewhat Vulnerable,कुछ हद तक असुरक्षित
survey.Page71.F1.F1_3.choices.4,Vulnerable,असुरक्षित
survey.Page71.F1.F1_3.choices.5,Very Vulnerable,बहुत असुरक्षित
survey.Page71.F1.F1_3.choices.98,Canâ€™t say,कह नहीं सकते
survey.Page71.F1.F1_4.title,Being targeted by scams involving fake emails or messages that attempt to steal personal information,"नकली/ फेक ईमेल या मैसेज से स्कैम का शिकार होना, जो आपकी व्यक्तिगत जानकारी चुराने का प्रयास करते हैं"
survey.Page71.F1.F1_4.choices.1,Not Vulnerable,असुरक्षित नहीं
survey.Page71.F1.F1_4.choices.2,Slightly Vulnerable,थोड़ा असुरक्षित
survey.Page71.F1.F1_4.choices.3,Somewhat Vulnerable,कुछ हद तक असुरक्षित
survey.Page71.F1.F1_4.choices.4,Vulnerable,असुरक्षित
survey.Page71.F1.F1_4.choices.5,Very Vulnerable,बहुत असुरक्षित
survey.Page71.F1.F1_4.choices.98,Canâ€™t say,कह नहीं सकते
survey.Page71.F1.F1_5.title,Unauthorized access to your online financial accounts by others,अन्य लोगों द्वारा आपके ऑनलाइन वित्तीय खातों तक अनधिकृत पहुँच/ एक्सेस
survey.Page71.F1.F1_5.choices.1,Not Vulnerable,असुरक्षित नहीं
survey.Page71.F1.F1_5.choices.2,Slightly Vulnerable,थोड़ा असुरक्षित
survey.Page71.F1.F1_5.choices.3,Somewhat Vulnerable,कुछ हद तक असुरक्षित
survey.Page71.F1.F1_5.choices.4,Vulnerable,असुरक्षित
survey.Page71.F1.F1_5.choices.5,Very Vulnerable,बहुत असुरक्षित
survey.Page71.F1.F1_5.choices.98,Canâ€™t say,कह नहीं सकते
survey.Page72.F2.title,F2.  Can you tell me what all channels that can be approached to resolve issues encountered related to financial fraud?,F2. क्या आप बता सकते हैं कि वित्तीय धोखाधड़ी से संबंधित समस्याओं को हल करने के लिए किन-किन चैनलों से संपर्क किया जा सकता है?
survey.Page72.F2.noneText,Don't Know,पता नहीं
survey.Page72.F2.otherText,Other (Please Specify),अन्य (कृपया बताएं)
survey.Page72.F2.choices.1,Community Service Organisations,सामुदायिक सेवा संगठन
survey.Page72.F2.choices.2,Financial Institution Help desk,वित्तीय संस्थान का हेल्प डेस्क
survey.Page72.F2.choices.3,Community Leaders,सामुदायिक नेता
survey.Page72.F2.choices.4,Police,पुलिस
survey.Page72.F2.choices.5,Other (Please specify),अन्य (कृपया बताएं)
survey.Page72.F2.choices.98,Donâ€™t know,पता नहीं
survey.Page73.F3.title,F3. What channels would you use for reporting discrimination or seeking support if you face issues while accessing financial services?,"F3. यदि आपको वित्तीय सेवाओं का उपयोग करने में समस्याओं का सामना करना पड़े, तो भेदभाव की रिपोर्ट करने या सहायता प्राप्त करने के लिए आप किन चैनलों का उपयोग करेंगे?"
survey.Page73.F3.description,[Do not Read Options],[विकल्पों को न पढ़ें]
survey.Page73.F3.choices.1,Community Service Organisations,सामुदायिक सेवा संगठन
survey.Page73.F3.choices.2,Financial Institution Help desk,वित्तीय संस्थान का हेल्प डेस्क
survey.Page73.F3.choices.3,Community Leaders,सामुदायिक नेता
survey.Page73.F3.choices.4,Police,पुलिस
survey.Page73.F3.choices.5,Other (Please specify),अन्य (कृपया बताएं)
survey.Page73.F3.choices.98,Donâ€™t know,पता नहीं
survey.Page74.title,G. Perception on FIs and Eco-system Support,G. FI और इको-सिस्टम सपोर्ट पर धारणा
survey.Page74.G1.title,"G1. On a scale of 1 to 5, where 1 is do not trust at all and 5 is completely trust, how much do you trust the following financial institutions?","G1. 1 से 5 के स्केल पर, जहाँ 1 का मतलब है ""बिल्कुल भी भरोसा नहीं"" और 5 का मतलब है ""पूरी तरह भरोसा"", आप निम्नलिखित वित्तीय संस्थाओं पर कितना भरोसा करते हैं?"
survey.Page74.G1.G1_1.title,Commercial banks operating in India,भारत में संचालित कमर्शियल बैंक
survey.Page74.G1.G1_1.choices.1,1-Do not trust at all,1-बिल्कुल भी भरोसा नहीं
survey.Page74.G1.G1_1.choices.2,2,2
survey.Page74.G1.G1_1.choices.3,3,3
survey.Page74.G1.G1_1.choices.4,4,4
survey.Page74.G1.G1_1.choices.5,5-Completely trust,5-पूरी तरह भरोसा
survey.Page74.G1.G1_1.choices.98,Donâ€™t know,पता नहीं
survey.Page74.G1.G1_2.title,Insurance Companies,बीमा कंपनियां
survey.Page74.G1.G1_2.choices.1,1-Do not trust at all,1-बिल्कुल भी भरोसा नहीं
survey.Page74.G1.G1_2.choices.2,2,2
survey.Page74.G1.G1_2.choices.3,3,3
survey.Page74.G1.G1_2.choices.4,4,4
survey.Page74.G1.G1_2.choices.5,5-Completely trust,5-पूरी तरह भरोसा
survey.Page74.G1.G1_2.choices.98,Donâ€™t know,पता नहीं
survey.Page74.G1.G1_3.title,Mutual Fund Companies,म्यूचुअल फंड कंपनियां
survey.Page74.G1.G1_3.choices.1,1-Do not trust at all,1-बिल्कुल भी भरोसा नहीं
survey.Page74.G1.G1_3.choices.2,2,2
survey.Page74.G1.G1_3.choices.3,3,3
survey.Page74.G1.G1_3.choices.4,4,4
survey.Page74.G1.G1_3.choices.5,5-Completely trust,5-पूरी तरह भरोसा
survey.Page74.G1.G1_3.choices.98,Donâ€™t know,पता नहीं
survey.Page74.G1.G1_4.title,Pawn Shops,पॉन शॉप्स / गिरवी की दुकानें
survey.Page74.G1.G1_4.choices.1,1-Do not trust at all,1-बिल्कुल भी भरोसा नहीं
survey.Page74.G1.G1_4.choices.2,2,2
survey.Page74.G1.G1_4.choices.3,3,3
survey.Page74.G1.G1_4.choices.4,4,4
survey.Page74.G1.G1_4.choices.5,5-Completely trust,5-पूरी तरह भरोसा
survey.Page74.G1.G1_4.choices.98,Donâ€™t know,पता नहीं
survey.Page74.G1.G1_5.title,Digital Payment Platforms,डिजिटल पेमेंट प्लेटफॉर्म
survey.Page74.G1.G1_5.choices.1,1-Do not trust at all,1-बिल्कुल भी भरोसा नहीं
survey.Page74.G1.G1_5.choices.2,2,2
survey.Page74.G1.G1_5.choices.3,3,3
survey.Page74.G1.G1_5.choices.4,4,4
survey.Page74.G1.G1_5.choices.5,5-Completely trust,5-पूरी तरह भरोसा
survey.Page74.G1.G1_5.choices.98,Donâ€™t know,पता नहीं
survey.Page74.G1.G1_6.title,Online Lenders,ऑनलाइन लेंडर/ उधार देने वाले प्लेटफॉर्म
survey.Page74.G1.G1_6.choices.1,1-Do not trust at all,1-बिल्कुल भी भरोसा नहीं
survey.Page74.G1.G1_6.choices.2,2,2
survey.Page74.G1.G1_6.choices.3,3,3
survey.Page74.G1.G1_6.choices.4,4,4
survey.Page74.G1.G1_6.choices.5,5-Completely trust,5-पूरी तरह भरोसा
survey.Page74.G1.G1_6.choices.98,Donâ€™t know,पता नहीं
survey.Page74.G1.G1_7.title,Microfinance Institutions,माइक्रोफाइनेंस संस्थान
survey.Page74.G1.G1_7.choices.1,1-Do not trust at all,1-बिल्कुल भी भरोसा नहीं
survey.Page74.G1.G1_7.choices.2,2,2
survey.Page74.G1.G1_7.choices.3,3,3
survey.Page74.G1.G1_7.choices.4,4,4
survey.Page74.G1.G1_7.choices.5,5-Completely trust,5-पूरी तरह भरोसा
survey.Page74.G1.G1_7.choices.98,Donâ€™t know,पता नहीं
survey.Page74.G1.G1_8.title,Credit Unions and Cooperatives,क्रेडिट यूनियन और कोऑपरेटिव (सहकारी समितियाँ)
survey.Page74.G1.G1_8.choices.1,1-Do not trust at all,1-बिल्कुल भी भरोसा नहीं
survey.Page74.G1.G1_8.choices.2,2,2
survey.Page74.G1.G1_8.choices.3,3,3
survey.Page74.G1.G1_8.choices.4,4,4
survey.Page74.G1.G1_8.choices.5,5-Completely trust,5-पूरी तरह भरोसा
survey.Page74.G1.G1_8.choices.98,Donâ€™t know,पता नहीं
survey.Page74_1.G2.title,"G2. On a scale of 1 to 5, where 1 is not at all approachable and 5 is very approachable, to what extent do you think the following are approachable for you to access financial products and services?","G2. 1 से 5 के स्केल पर, जहाँ 1 का मतलब है ""बिल्कुल भी सुलभ नहीं"" और 5 का मतलब है ""बहुत सुलभ"", आप वित्तीय प्रोडक्ट्स और सर्विसेज के एक्सेस करने के लिए निम्नलिखित को किस हद अक सुलभ मानते हैं?"
survey.Page74_1.G2.G2_1.title,Commercial banks operating in India,भारत में संचालित कमर्शियल बैंक
survey.Page74_1.G2.G2_1.choices.1,1-Not at all approachable,1-बिल्कुल भी सुलभ नहीं
survey.Page74_1.G2.G2_1.choices.2,2,2
survey.Page74_1.G2.G2_1.choices.3,3,3
survey.Page74_1.G2.G2_1.choices.4,4,4
survey.Page74_1.G2.G2_1.choices.5,5-Very approachable,5-बहुत सुलभ
survey.Page74_1.G2.G2_1.choices.98,Donâ€™t know,पता नहीं
survey.Page74_1.G2.G2_2.title,Insurance Companies,बीमा कंपनियां
survey.Page74_1.G2.G2_2.choices.1,1-Not at all approachable,1-बिल्कुल भी सुलभ नहीं
survey.Page74_1.G2.G2_2.choices.2,2,2
survey.Page74_1.G2.G2_2.choices.3,3,3
survey.Page74_1.G2.G2_2.choices.4,4,4
survey.Page74_1.G2.G2_2.choices.5,5-Very approachable,5-बहुत सुलभ
survey.Page74_1.G2.G2_2.choices.98,Donâ€™t know,पता नहीं
survey.Page74_1.G2.G2_3.title,Mutual Fund Companies,म्यूचुअल फंड कंपनियां
survey.Page74_1.G2.G2_3.choices.1,1-Not at all approachable,1-बिल्कुल भी सुलभ नहीं
survey.Page74_1.G2.G2_3.choices.2,2,2
survey.Page74_1.G2.G2_3.choices.3,3,3
survey.Page74_1.G2.G2_3.choices.4,4,4
survey.Page74_1.G2.G2_3.choices.5,5-Very approachable,5-बहुत सुलभ
survey.Page74_1.G2.G2_3.choices.98,Donâ€™t know,पता नहीं
survey.Page74_1.G2.G2_4.title,Pawn Shops,पॉन शॉप्स / गिरवी की दुकानें
survey.Page74_1.G2.G2_4.choices.1,1-Not at all approachable,1-बिल्कुल भी सुलभ नहीं
survey.Page74_1.G2.G2_4.choices.2,2,2
survey.Page74_1.G2.G2_4.choices.3,3,3
survey.Page74_1.G2.G2_4.choices.4,4,4
survey.Page74_1.G2.G2_4.choices.5,5-Very approachable,5-बहुत सुलभ
survey.Page74_1.G2.G2_4.choices.98,Donâ€™t know,पता नहीं
survey.Page74_1.G2.G2_5.title,Digital Payment Platforms,डिजिटल पेमेंट प्लेटफॉर्म
survey.Page74_1.G2.G2_5.choices.1,1-Not at all approachable,1-बिल्कुल भी सुलभ नहीं
survey.Page74_1.G2.G2_5.choices.2,2,2
survey.Page74_1.G2.G2_5.choices.3,3,3
survey.Page74_1.G2.G2_5.choices.4,4,4
survey.Page74_1.G2.G2_5.choices.5,5-Very approachable,5-बहुत सुलभ
survey.Page74_1.G2.G2_5.choices.98,Donâ€™t know,पता नहीं
survey.Page74_1.G2.G2_6.title,Online Lenders,ऑनलाइन लेंडर/ उधार देने वाले प्लेटफॉर्म
survey.Page74_1.G2.G2_6.choices.1,1-Not at all approachable,1-बिल्कुल भी सुलभ नहीं
survey.Page74_1.G2.G2_6.choices.2,2,2
survey.Page74_1.G2.G2_6.choices.3,3,3
survey.Page74_1.G2.G2_6.choices.4,4,4
survey.Page74_1.G2.G2_6.choices.5,5-Very approachable,5-बहुत सुलभ
survey.Page74_1.G2.G2_6.choices.98,Donâ€™t know,पता नहीं
survey.Page74_1.G2.G2_7.title,Microfinance Institutions,माइक्रोफाइनेंस संस्थान
survey.Page74_1.G2.G2_7.choices.1,1-Not at all approachable,1-बिल्कुल भी सुलभ नहीं
survey.Page74_1.G2.G2_7.choices.2,2,2
survey.Page74_1.G2.G2_7.choices.3,3,3
survey.Page74_1.G2.G2_7.choices.4,4,4
survey.Page74_1.G2.G2_7.choices.5,5-Very approachable,5-बहुत सुलभ
survey.Page74_1.G2.G2_7.choices.98,Donâ€™t know,पता नहीं
survey.Page74_1.G2.G2_8.title,Credit Unions and Cooperatives,क्रेडिट यूनियन और कोऑपरेटिव (सहकारी समितियाँ)
survey.Page74_1.G2.G2_8.choices.1,1-Not at all approachable,1-बिल्कुल भी सुलभ नहीं
survey.Page74_1.G2.G2_8.choices.2,2,2
survey.Page74_1.G2.G2_8.choices.3,3,3
survey.Page74_1.G2.G2_8.choices.4,4,4
